right_ascension,declination,reference_frequency,reference_intensity,spectral_index
2.9119312915225706,0.009837229845291715,26666666.666666668,1361.377685546875,-0.44661274552345276
3.3835952081375984,0.028100613042352715,26666666.666666668,1395.9251708984375,-0.44192788004875183
3.402205603572037,0.06312468342757087,26666666.666666668,1360.293212890625,-0.4345703125
3.4159146555076667,0.10034851145432595,26666666.666666668,1401.349365234375,-0.439403235912323
3.424461672382423,0.13908191482022075,26666666.666666668,1538.3336181640625,-0.4612411558628082
3.4276409799973035,0.17860941110934975,26666666.666666668,1691.8936767578125,-0.4818035960197449
3.425300119332822,0.21819489702543943,26666666.666666668,1785.8052978515625,-0.4731293320655823
3.4173442554522055,0.2570857377869108,26666666.666666668,1860.358642578125,-0.4544258713722229
3.4037478425694707,0.29451765083631387,26666666.666666668,1982.98095703125,-0.44286903738975525
3.384573695756801,0.3297219492284557,26666666.666666668,2127.82177734375,-0.4477296471595764
3.359998316810686,0.36193672528211285,26666666.666666668,2246.84130859375,-0.46482741832733154
3.330340527086752,0.39042329726883457,26666666.666666668,2329.55615234375,-0.47092655301094055
3.296088323746775,0.4144885810633423,26666666.666666668,2412.411376953125,-0.47527122497558594
3.257916944755154,0.4335129024775489,26666666.666666668,2487.391357421875,-0.47536540031433105
3.21669037199479,0.4469812111316496,26666666.666666668,2547.999755859375,-0.4719671607017517
3.1787371427895015,0.4799302754199434,26666666.666666668,2621.177001953125,-0.4728497564792633
3.1341437863681203,0.4818479520777228,26666666.666666668,2542.26953125,-0.475906640291214
3.0897295847087243,0.4780181560269828,26666666.666666668,2301.277099609375,-0.45193833112716675
3.0465526871231225,0.4685399590817854,26666666.666666668,2059.78515625,-0.45127204060554504
3.005598860096551,0.45365408795069345,26666666.666666668,1870.0909423828125,-0.44849470257759094
2.967731827308636,0.4337263891156291,26666666.666666668,1731.642822265625,-0.4484577775001526
2.9336621593698973,0.4092249558799201,26666666.666666668,1671.6778564453125,-0.45014140009880066
2.9039363362059687,0.38069465471894764,26666666.666666668,1656.656494140625,-0.45211565494537354
2.8789431815950683,0.3487324916685221,26666666.666666668,1622.9766845703125,-0.45370906591415405
2.858932244270932,0.3139662853239472,26666666.666666668,1552.1605224609375,-0.4544204771518707
2.8440380927222786,0.27703790904889036,26666666.666666668,1466.9732666015625,-0.45450538396835327
2.8343053486227716,0.23859129465551618,26666666.666666668,1385.156982421875,-0.45440158247947693
2.829710810940561,0.1992646354581363,26666666.666666668,1355.220458984375,-0.45902347564697266
2.8301805807643627,0.15968580800987714,26666666.666666668,1372.4200439453125,-0.44993871450424194
2.835601348593748,0.1204698774085189,26666666.666666668,1397.734375,-0.4494500756263733
2.84582587343338,0.08221756591936101,26666666.666666668,1406.48193359375,-0.45185258984565735
2.860673238675386,0.045513671781356825,26666666.666666668,1379.8331298828125,-0.44704896211624146
2.879924836422321,0.01092458009308459,26666666.666666668,1347.75830078125,-0.44430261850357056
3.4101517850092797,0.02218520479523802,26666666.666666668,1406.3543701171875,-0.4474250376224518
3.4279621879400475,0.05754087920309237,26666666.666666668,1373.6932373046875,-0.43156978487968445
3.4412909130488503,0.09482481956156451,26666666.666666668,1399.558837890625,-0.4363524615764618
